n_sources,n_dataitems,n_distinct,coverage_dist,truth_dist,distinct_dist,spread_dist,optimal_perc_score,optimal_score,n_claims,iteration_index,TwoEstimates_time,TwoEstimates_score_perc,TwoEstimates_score
200,200,20,F_TruncExponential,S_TruncExponential,F_TruncExponential,F_TruncPareto,1.0,200,30030,155,4.694365542000014,0.13,26
200,200,20,F_TruncExponential,S_TruncExponential,F_TruncExponential,F_TruncExponential,1.0,200,31116,156,4.56286458400001,0.1,20
200,200,20,F_TruncExponential,S_TruncExponential,F_TruncExponential,Uniform,1.0,200,31590,157,4.5321424170000455,0.065,13
200,200,20,F_TruncExponential,S_TruncExponential,F_TruncExponential,TruncExponential,1.0,200,30595,158,4.335042166999983,0.03,6
200,200,20,F_TruncExponential,S_TruncExponential,F_TruncExponential,TruncPareto,1.0,200,30346,159,4.47206883299998,0.035,7
200,200,20,F_TruncExponential,S_TruncExponential,Uniform,F_TruncPareto,1.0,200,31579,160,3.3028055830000085,0.46,92
200,200,20,F_TruncExponential,S_TruncExponential,Uniform,F_TruncExponential,1.0,200,31709,161,3.092574082999988,0.435,87
200,200,20,F_TruncExponential,S_TruncExponential,Uniform,Uniform,1.0,200,31316,162,3.191251292000004,0.265,53
200,200,20,F_TruncExponential,S_TruncExponential,Uniform,TruncExponential,1.0,200,30019,163,3.204920290999951,0.245,49
200,200,20,F_TruncExponential,S_TruncExponential,Uniform,TruncPareto,1.0,200,30057,164,3.040294416999984,0.275,55
200,200,20,F_TruncExponential,S_TruncExponential,TruncExponential,F_TruncPareto,1.0,200,30778,165,1.856072250000011,0.86,172
200,200,20,F_TruncExponential,S_TruncExponential,TruncExponential,F_TruncExponential,1.0,200,31350,166,2.0294668750000255,0.77,154
200,200,20,F_TruncExponential,S_TruncExponential,TruncExponential,Uniform,1.0,200,30210,167,1.9665947909999772,0.665,133
200,200,20,F_TruncExponential,S_TruncExponential,TruncExponential,TruncExponential,1.0,200,30627,168,1.7977971249999882,0.66,132
200,200,20,F_TruncExponential,S_TruncExponential,TruncExponential,TruncPareto,1.0,200,30207,169,1.8499463750000018,0.605,121
200,200,20,F_TruncExponential,S_TruncExponential,TruncPareto,F_TruncPareto,1.0,200,30343,170,0.9221139169999901,0.965,193
200,200,20,F_TruncExponential,S_TruncExponential,TruncPareto,F_TruncExponential,1.0,200,31008,171,0.9002854589999743,0.97,194
200,200,20,F_TruncExponential,S_TruncExponential,TruncPareto,Uniform,1.0,200,31314,172,1.4116013330000214,0.875,175
200,200,20,F_TruncExponential,S_TruncExponential,TruncPareto,TruncExponential,1.0,200,31001,173,0.91482208299999,0.855,171
200,200,20,F_TruncExponential,S_TruncExponential,TruncPareto,TruncPareto,1.0,200,30705,174,0.9028475420000177,0.83,166
200,200,20,F_TruncExponential,S_TruncPareto,F_TruncPareto,F_TruncPareto,0.99,198,30427,175,5.182150999999976,0.2,40
200,200,20,F_TruncExponential,S_TruncPareto,F_TruncPareto,F_TruncExponential,0.995,199,30593,176,5.247103207999999,0.105,21
200,200,20,F_TruncExponential,S_TruncPareto,F_TruncPareto,Uniform,1.0,200,30941,177,5.159094917000061,0.05,10
200,200,20,F_TruncExponential,S_TruncPareto,F_TruncPareto,TruncExponential,1.0,200,32174,178,4.926541416999953,0.015,3
200,200,20,F_TruncExponential,S_TruncPareto,F_TruncPareto,TruncPareto,1.0,200,31163,179,4.8772683749999715,0.025,5
200,200,20,F_TruncExponential,S_TruncPareto,F_TruncExponential,F_TruncPareto,1.0,200,31817,180,4.775534333999985,0.385,77
200,200,20,F_TruncExponential,S_TruncPareto,F_TruncExponential,F_TruncExponential,1.0,200,30997,181,4.940163499999926,0.235,47
200,200,20,F_TruncExponential,S_TruncPareto,F_TruncExponential,Uniform,1.0,200,30453,182,4.413819290999982,0.13,26
200,200,20,F_TruncExponential,S_TruncPareto,F_TruncExponential,TruncExponential,0.995,199,31022,183,4.544074125000066,0.045,9
200,200,20,F_TruncExponential,S_TruncPareto,F_TruncExponential,TruncPareto,1.0,200,31429,184,4.313544374999992,0.075,15
200,200,20,F_TruncExponential,S_TruncPareto,Uniform,F_TruncPareto,1.0,200,30813,185,3.1477672080000048,0.615,123
200,200,20,F_TruncExponential,S_TruncPareto,Uniform,F_TruncExponential,1.0,200,29888,186,3.2213692499999524,0.53,106
200,200,20,F_TruncExponential,S_TruncPareto,Uniform,Uniform,1.0,200,31594,187,3.130695166999999,0.365,73
200,200,20,F_TruncExponential,S_TruncPareto,Uniform,TruncExponential,1.0,200,31351,188,3.245512749999989,0.34,68
200,200,20,F_TruncExponential,S_TruncPareto,Uniform,TruncPareto,1.0,200,31358,189,2.887427042000013,0.38,76
200,200,20,F_TruncExponential,S_TruncPareto,TruncExponential,F_TruncPareto,1.0,200,30138,190,1.710424167000042,0.93,186
200,200,20,F_TruncExponential,S_TruncPareto,TruncExponential,F_TruncExponential,1.0,200,31651,191,1.8916340829999854,0.855,171
200,200,20,F_TruncExponential,S_TruncPareto,TruncExponential,Uniform,0.995,199,31456,192,1.784655374999943,0.775,155
200,200,20,F_TruncExponential,S_TruncPareto,TruncExponential,TruncExponential,1.0,200,29965,193,1.9928377910000563,0.665,133
200,200,20,F_TruncExponential,S_TruncPareto,TruncExponential,TruncPareto,1.0,200,31261,194,1.7452655000000732,0.725,145
200,200,20,F_TruncExponential,S_TruncPareto,TruncPareto,F_TruncPareto,1.0,200,30724,195,1.417960125000036,0.975,195
200,200,20,F_TruncExponential,S_TruncPareto,TruncPareto,F_TruncExponential,1.0,200,31072,196,1.0173564169999736,0.93,186
200,200,20,F_TruncExponential,S_TruncPareto,TruncPareto,Uniform,1.0,200,30986,197,1.787350292000042,0.93,186
200,200,20,F_TruncExponential,S_TruncPareto,TruncPareto,TruncExponential,1.0,200,31066,198,1.8757292909999705,0.86,172
200,200,20,F_TruncExponential,S_TruncPareto,TruncPareto,TruncPareto,1.0,200,29664,199,1.32722395899998,0.91,182
200,200,20,Uniform,F_S_TruncPareto,F_TruncPareto,F_TruncPareto,1.0,200,19788,200,1.1055287919999728,0.04,8
200,200,20,Uniform,F_S_TruncPareto,F_TruncPareto,F_TruncExponential,1.0,200,20081,201,1.0935890419999623,0.025,5
200,200,20,Uniform,F_S_TruncPareto,F_TruncPareto,Uniform,1.0,200,20764,202,1.0983073339999692,0.01,2
200,200,20,Uniform,F_S_TruncPareto,F_TruncPareto,TruncExponential,1.0,200,20185,203,1.074801250000064,0.025,5
200,200,20,Uniform,F_S_TruncPareto,F_TruncPareto,TruncPareto,1.0,200,19522,204,1.0513398340000322,0.01,2
200,200,20,Uniform,F_S_TruncPareto,F_TruncExponential,F_TruncPareto,1.0,200,20506,205,1.0831303329999855,0.025,5
200,200,20,Uniform,F_S_TruncPareto,F_TruncExponential,F_TruncExponential,1.0,200,20426,206,1.1057321250000314,0.01,2
200,200,20,Uniform,F_S_TruncPareto,F_TruncExponential,Uniform,1.0,200,19927,207,1.0939890419999756,0.02,4
